precision,recall,f1-score,kappa,last_precision,last_recall,last_f1-score,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,precision_pred_1_with_drift,precision_pred_1_without_drift,precision_pred_2_with_drift,precision_pred_2_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,recall_pred_1_with_drift,recall_pred_1_without_drift,recall_pred_2_with_drift,recall_pred_2_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,f1-score_pred_1_with_drift,f1-score_pred_1_without_drift,f1-score_pred_2_with_drift,f1-score_pred_2_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,kappa_pred_1_with_drift,kappa_pred_1_without_drift,kappa_pred_2_with_drift,kappa_pred_2_without_drift
0.87,0.87,0.87,0.7302904564315353,0.66,0.66,0.66,0.0700218818380744,0.9480965352223544,0.8341560205654928,0.9480965352223544,0.8341560205654928,0.9480965352223544,0.8341560205654928,0.9480965352223544,0.8341560205654928,0.9480965352223544,0.8341560205654928,0.9480965352223544,0.8341560205654928,0.9480965352223544,0.8341560205654928,0.9480965352223544,0.8341560205654928,0.9480965352223544,0.8341560205654928,0.864193230307048,0.7537258857764368,0.864193230307048,0.7537258857764368,0.864193230307048,0.7537258857764368
0.83,0.83,0.83,0.6297909407665505,0.66,0.66,0.66,0.0700218818380744,0.9388028771629573,0.8736371356810263,0.9388028771629573,0.8736371356810263,0.9388028771629573,0.8736371356810263,0.9388028771629573,0.8736371356810263,0.9388028771629573,0.8736371356810263,0.9388028771629573,0.8736371356810263,0.9388028771629573,0.8736371356810263,0.9388028771629573,0.8736371356810263,0.9388028771629573,0.8736371356810263,0.857041800718992,0.7801017548574833,0.857041800718992,0.7801017548574833,0.857041800718992,0.7801017548574833
0.78,0.78,0.78,0.323076923076923,0.66,0.66,0.66,0.0700218818380744,0.9131642533761486,0.9063088657453494,0.9131642533761486,0.9063088657453494,0.9131642533761486,0.9063088657453494,0.9131642533761486,0.9063088657453494,0.9131642533761486,0.9063088657453494,0.9131642533761486,0.9063088657453494,0.9131642533761486,0.9063088657453494,0.9131642533761486,0.9063088657453494,0.9131642533761486,0.9063088657453494,0.7709601262500102,0.7618059895893134,0.7709601262500102,0.7618059895893134,0.7709601262500102,0.7618059895893134
0.73,0.73,0.73,0.050632911392405,0.66,0.66,0.66,0.0700218818380744,0.6469897996710922,0.8195222896518585,0.6469897996710922,0.8195222896518585,0.6469897996710922,0.8195222896518585,0.6469897996710922,0.8195222896518585,0.6469897996710922,0.8195222896518585,0.6469897996710922,0.8195222896518585,0.6469897996710922,0.8195222896518585,0.6469897996710922,0.8195222896518585,0.6469897996710922,0.8195222896518585,0.10124601648395254,0.22602083635793613,0.10124601648395254,0.22602083635793613,0.10124601648395254,0.22602083635793613
0.65,0.65,0.65,0.0,0.66,0.66,0.66,0.0700218818380744,0.7859627933591773,0.7757785404150364,0.7859627933591773,0.7757785404150364,0.7859627933591773,0.7757785404150364,0.7859627933591773,0.7757785404150364,0.7859627933591773,0.7757785404150364,0.7859627933591773,0.7757785404150364,0.7859627933591773,0.7757785404150364,0.7859627933591773,0.7757785404150364,0.7859627933591773,0.7757785404150364,0.00043867651284261683,0.1936245358498045,0.00043867651284261683,0.1936245358498045,0.00043867651284261683,0.1936245358498045
0.57,0.57,0.57,0.0897544453852666,0.66,0.66,0.66,0.0700218818380744,0.6015754451048196,0.794830649505208,0.6015754451048196,0.794830649505208,0.6015754451048196,0.794830649505208,0.6015754451048196,0.794830649505208,0.6015754451048196,0.794830649505208,0.6015754451048196,0.794830649505208,0.6015754451048196,0.794830649505208,0.6015754451048196,0.794830649505208,0.6015754451048196,0.794830649505208,0.10882334245664028,0.20024127590116564,0.10882334245664028,0.20024127590116564,0.10882334245664028,0.20024127590116564
0.46,0.46,0.46,0.0585774058577406,0.66,0.66,0.66,0.0700218818380744,0.6015754451048196,0.7277059600388356,0.6015754451048196,0.7277059600388356,0.6015754451048196,0.7277059600388356,0.6015754451048196,0.7277059600388356,0.6015754451048196,0.7277059600388356,0.6015754451048196,0.7277059600388356,0.6015754451048196,0.7277059600388356,0.6015754451048196,0.7277059600388356,0.6015754451048196,0.7277059600388356,0.10527315873844297,0.21159317280151468,0.10527315873844297,0.21159317280151468,0.10527315873844297,0.21159317280151468
0.33,0.33,0.33,0.0461275626423691,0.66,0.66,0.66,0.0700218818380744,0.6029105483665634,0.6767552361537692,0.6029105483665634,0.6767552361537692,0.6029105483665634,0.6767552361537692,0.6029105483665634,0.6767552361537692,0.6029105483665634,0.6767552361537692,0.6029105483665634,0.6767552361537692,0.6029105483665634,0.6767552361537692,0.6029105483665634,0.6767552361537692,0.6029105483665634,0.6767552361537692,0.11788594000656274,0.33822928037327515,0.11788594000656274,0.33822928037327515,0.11788594000656274,0.33822928037327515
0.43,0.43,0.43,0.0279672578444747,0.66,0.66,0.66,0.0700218818380744,0.6047150387794162,0.6566612964555271,0.6047150387794162,0.6566612964555271,0.6047150387794162,0.6566612964555271,0.6047150387794162,0.6566612964555271,0.6047150387794162,0.6566612964555271,0.6047150387794162,0.6566612964555271,0.6047150387794162,0.6566612964555271,0.6047150387794162,0.6566612964555271,0.6047150387794162,0.6566612964555271,0.09317710672053166,0.1760010071718787,0.09317710672053166,0.1760010071718787,0.09317710672053166,0.1760010071718787
0.67,0.67,0.67,0.0730337078651683,0.66,0.66,0.66,0.0700218818380744,0.7006755714612125,0.759400398916928,0.7006755714612125,0.759400398916928,0.7006755714612125,0.759400398916928,0.7006755714612125,0.759400398916928,0.7006755714612125,0.759400398916928,0.7006755714612125,0.759400398916928,0.7006755714612125,0.759400398916928,0.7006755714612125,0.759400398916928,0.7006755714612125,0.759400398916928,0.11148339763711933,0.19611148871665315,0.11148339763711933,0.19611148871665315,0.11148339763711933,0.19611148871665315
0.89,0.89,0.89,0.2403314917127071,0.66,0.66,0.66,0.0700218818380744,0.7170061833974162,0.7379163660498302,0.7170061833974162,0.7379163660498302,0.7170061833974162,0.7379163660498302,0.7170061833974162,0.7379163660498302,0.7170061833974162,0.7379163660498302,0.7170061833974162,0.7379163660498302,0.7170061833974162,0.7379163660498302,0.7170061833974162,0.7379163660498302,0.7170061833974162,0.7379163660498302,0.10934184282372175,0.13643380156159007,0.10934184282372175,0.13643380156159007,0.10934184282372175,0.13643380156159007
0.93,0.93,0.93,0.0,0.82,0.82,0.82,0.6372430471584039,0.7532801696974977,0.7124637488237078,0.7532801696974977,0.7124637488237078,0.7532801696974977,0.7124637488237078,0.7532801696974977,0.7124637488237078,0.7532801696974977,0.7124637488237078,0.7532801696974977,0.7124637488237078,0.7532801696974977,0.7124637488237078,0.7532801696974977,0.7124637488237078,0.7532801696974977,0.7124637488237078,0.00043867651284261683,0.045929132366630654,0.00043867651284261683,0.045929132366630654,0.00043867651284261683,0.045929132366630654
0.81,0.81,0.81,0.5103092783505154,0.82,0.82,0.82,0.6382636655948553,0.8727331697116756,0.7996432201107226,0.8727331697116756,0.7996432201107226,0.8727331697116756,0.7996432201107226,0.8727331697116756,0.7996432201107226,0.8727331697116756,0.7996432201107226,0.8727331697116756,0.7996432201107226,0.8727331697116756,0.7996432201107226,0.8727331697116756,0.7996432201107226,0.8727331697116756,0.7996432201107226,0.6996639758244078,0.6277849695198342,0.6996639758244078,0.6277849695198342,0.6996639758244078,0.6277849695198342
0.81,0.81,0.81,0.6227164416203336,0.84,0.84,0.84,0.6868884540117417,0.8683278085792594,0.7530191339555531,0.8683278085792594,0.7530191339555531,0.8683278085792594,0.7530191339555531,0.8683278085792594,0.7530191339555531,0.8683278085792594,0.7530191339555531,0.8683278085792594,0.7530191339555531,0.8683278085792594,0.7530191339555531,0.8683278085792594,0.7530191339555531,0.8683278085792594,0.7530191339555531,0.6515017559615457,0.6702016711454996,0.6515017559615457,0.6702016711454996,0.6515017559615457,0.6702016711454996
0.8,0.8,0.8,0.6111975116640747,0.84,0.84,0.84,0.6819085487077534,0.9226876767407792,0.9023950898135504,0.9226876767407792,0.9023950898135504,0.9226876767407792,0.9023950898135504,0.9226876767407792,0.9023950898135504,0.9226876767407792,0.9023950898135504,0.9226876767407792,0.9023950898135504,0.9226876767407792,0.9023950898135504,0.9226876767407792,0.9023950898135504,0.9226876767407792,0.9023950898135504,0.8543733161761047,0.769130092790327,0.8543733161761047,0.769130092790327,0.8543733161761047,0.769130092790327
0.88,0.88,0.88,0.7591328783621036,0.82,0.82,0.82,0.6120689655172413,0.8669773003471035,0.8734584141323722,0.8669773003471035,0.8734584141323722,0.8669773003471035,0.8734584141323722,0.8669773003471035,0.8734584141323722,0.8669773003471035,0.8734584141323722,0.8669773003471035,0.8734584141323722,0.8669773003471035,0.8734584141323722,0.8669773003471035,0.8734584141323722,0.8669773003471035,0.8734584141323722,0.7664878491025453,0.7506338717771497,0.7664878491025453,0.7506338717771497,0.7664878491025453,0.7506338717771497
0.94,0.94,0.94,0.8792270531400966,0.9,0.9,0.9,0.7990353697749196,0.908602319748266,0.8448582403880895,0.908602319748266,0.8448582403880895,0.908602319748266,0.8448582403880895,0.908602319748266,0.8448582403880895,0.908602319748266,0.8448582403880895,0.908602319748266,0.8448582403880895,0.908602319748266,0.8448582403880895,0.908602319748266,0.8448582403880895,0.908602319748266,0.8448582403880895,0.8202748008314251,0.7064392830754087,0.8202748008314251,0.7064392830754087,0.8202748008314251,0.7064392830754087
0.94,0.94,0.94,0.88,0.87,0.87,0.87,0.7302904564315353,0.8841629490212847,0.8740504873386021,0.8841629490212847,0.8740504873386021,0.8841629490212847,0.8740504873386021,0.8841629490212847,0.8740504873386021,0.8841629490212847,0.8740504873386021,0.8841629490212847,0.8740504873386021,0.8841629490212847,0.8740504873386021,0.8841629490212847,0.8740504873386021,0.8841629490212847,0.8740504873386021,0.8405385223447069,0.707690376201739,0.8405385223447069,0.707690376201739,0.8405385223447069,0.707690376201739
0.98,0.98,0.98,0.959983993597439,0.83,0.83,0.83,0.6297909407665505,0.9085989908649392,0.7877119207544582,0.9085989908649392,0.7877119207544582,0.9085989908649392,0.7877119207544582,0.9085989908649392,0.7877119207544582,0.9085989908649392,0.7877119207544582,0.9085989908649392,0.7877119207544582,0.9085989908649392,0.7877119207544582,0.9085989908649392,0.7877119207544582,0.9085989908649392,0.7877119207544582,0.8182383469622069,0.6811667666502407,0.8182383469622069,0.6811667666502407,0.8182383469622069,0.6811667666502407
0.96,0.96,0.96,0.920031987205118,0.78,0.78,0.78,0.323076923076923,0.8430794253903072,0.834530057335173,0.8430794253903072,0.834530057335173,0.8430794253903072,0.834530057335173,0.8430794253903072,0.834530057335173,0.8430794253903072,0.834530057335173,0.8430794253903072,0.834530057335173,0.8430794253903072,0.834530057335173,0.8430794253903072,0.834530057335173,0.8430794253903072,0.834530057335173,0.642206028696194,0.6496244723094725,0.642206028696194,0.6496244723094725,0.642206028696194,0.6496244723094725
0.92,0.92,0.92,0.816933638443936,0.73,0.73,0.73,0.050632911392405,0.8350596906067997,0.7815602837381881,0.8350596906067997,0.7815602837381881,0.8350596906067997,0.7815602837381881,0.8350596906067997,0.7815602837381881,0.8350596906067997,0.7815602837381881,0.8350596906067997,0.7815602837381881,0.8350596906067997,0.7815602837381881,0.8350596906067997,0.7815602837381881,0.8350596906067997,0.7815602837381881,0.6792233302866832,0.6368957827531705,0.6792233302866832,0.6368957827531705,0.6792233302866832,0.6368957827531705
0.86,0.86,0.86,0.6781609195402298,0.65,0.65,0.65,0.0,0.7961784809234634,0.8275874551469422,0.7961784809234634,0.8275874551469422,0.7961784809234634,0.8275874551469422,0.7961784809234634,0.8275874551469422,0.7961784809234634,0.8275874551469422,0.7961784809234634,0.8275874551469422,0.7961784809234634,0.8275874551469422,0.7961784809234634,0.8275874551469422,0.7961784809234634,0.8275874551469422,0.7315301835468705,0.6486968080684273,0.7315301835468705,0.6486968080684273,0.7315301835468705,0.6486968080684273
0.78,0.78,0.78,0.4852597098736546,0.57,0.57,0.57,0.0897544453852666,0.7667926422012894,0.792388679078105,0.7667926422012894,0.792388679078105,0.7667926422012894,0.792388679078105,0.7667926422012894,0.792388679078105,0.7667926422012894,0.792388679078105,0.7667926422012894,0.792388679078105,0.7667926422012894,0.792388679078105,0.7667926422012894,0.792388679078105,0.7667926422012894,0.792388679078105,0.5255871474310319,0.4838256756757353,0.5255871474310319,0.4838256756757353,0.5255871474310319,0.4838256756757353
0.76,0.76,0.76,0.3902439024390244,0.46,0.46,0.46,0.0585774058577406,0.6606912365048669,0.844244890682755,0.6606912365048669,0.844244890682755,0.6606912365048669,0.844244890682755,0.6606912365048669,0.844244890682755,0.6606912365048669,0.844244890682755,0.6606912365048669,0.844244890682755,0.6606912365048669,0.844244890682755,0.6606912365048669,0.844244890682755,0.6606912365048669,0.844244890682755,0.3149003591731762,0.4437799635241514,0.3149003591731762,0.4437799635241514,0.3149003591731762,0.4437799635241514
0.77,0.77,0.77,0.4471153846153846,0.33,0.33,0.33,0.0461275626423691,0.6640220847207509,0.8257696663141699,0.6640220847207509,0.8257696663141699,0.6640220847207509,0.8257696663141699,0.6640220847207509,0.8257696663141699,0.6640220847207509,0.8257696663141699,0.6640220847207509,0.8257696663141699,0.6640220847207509,0.8257696663141699,0.6640220847207509,0.8257696663141699,0.6640220847207509,0.8257696663141699,0.3784881413583003,0.4589149728905124,0.3784881413583003,0.4589149728905124,0.3784881413583003,0.4589149728905124
0.83,0.83,0.83,0.4620253164556962,0.43,0.43,0.43,0.0279672578444747,0.6632102862286584,0.8135873181469849,0.6632102862286584,0.8135873181469849,0.6632102862286584,0.8135873181469849,0.6632102862286584,0.8135873181469849,0.6632102862286584,0.8135873181469849,0.6632102862286584,0.8135873181469849,0.6632102862286584,0.8135873181469849,0.6632102862286584,0.8135873181469849,0.6632102862286584,0.8135873181469849,0.3460203664258318,0.2971634799313473,0.3460203664258318,0.2971634799313473,0.3460203664258318,0.2971634799313473
0.73,0.73,0.73,0.2294520547945205,0.67,0.67,0.67,0.0730337078651683,0.6044502730880309,0.7866188115037962,0.6044502730880309,0.7866188115037962,0.6044502730880309,0.7866188115037962,0.6044502730880309,0.7866188115037962,0.6044502730880309,0.7866188115037962,0.6044502730880309,0.7866188115037962,0.6044502730880309,0.7866188115037962,0.6044502730880309,0.7866188115037962,0.6044502730880309,0.7866188115037962,0.12932591405210997,0.24679416957204664,0.12932591405210997,0.24679416957204664,0.12932591405210997,0.24679416957204664
0.72,0.72,0.72,0.3239980685659102,0.89,0.89,0.89,0.2403314917127071,0.8099870033205763,0.7859293669784408,0.8099870033205763,0.7859293669784408,0.8099870033205763,0.7859293669784408,0.8099870033205763,0.7859293669784408,0.8099870033205763,0.7859293669784408,0.8099870033205763,0.7859293669784408,0.8099870033205763,0.7859293669784408,0.8099870033205763,0.7859293669784408,0.8099870033205763,0.7859293669784408,0.49775454679958736,0.38844027866050534,0.49775454679958736,0.38844027866050534,0.49775454679958736,0.38844027866050534
0.72,0.72,0.72,0.460708782742681,0.93,0.93,0.93,0.0,0.7993956152170958,0.7603148432284268,0.7993956152170958,0.7603148432284268,0.7993956152170958,0.7603148432284268,0.7993956152170958,0.7603148432284268,0.7993956152170958,0.7603148432284268,0.7993956152170958,0.7603148432284268,0.7993956152170958,0.7603148432284268,0.7993956152170958,0.7603148432284268,0.7993956152170958,0.7603148432284268,0.58959637779271,0.26604787956145654,0.58959637779271,0.26604787956145654,0.58959637779271,0.26604787956145654
0.8,0.8,0.8,0.6079968639749118,0.81,0.81,0.81,0.5103092783505154,0.8103492962696838,0.748097854121526,0.8103492962696838,0.748097854121526,0.8103492962696838,0.748097854121526,0.8103492962696838,0.748097854121526,0.8103492962696838,0.748097854121526,0.8103492962696838,0.748097854121526,0.8103492962696838,0.748097854121526,0.8103492962696838,0.748097854121526,0.8103492962696838,0.748097854121526,0.5955512933362651,0.24281248565131963,0.5955512933362651,0.24281248565131963,0.5955512933362651,0.24281248565131963
0.81,0.81,0.81,0.6314972847168348,0.81,0.81,0.81,0.6227164416203336,0.8058407415820327,0.777094593807114,0.8058407415820327,0.777094593807114,0.8058407415820327,0.777094593807114,0.8058407415820327,0.777094593807114,0.8058407415820327,0.777094593807114,0.8058407415820327,0.777094593807114,0.8058407415820327,0.777094593807114,0.8058407415820327,0.777094593807114,0.8058407415820327,0.777094593807114,0.5074394568858678,0.3498937201231836,0.5074394568858678,0.3498937201231836,0.5074394568858678,0.3498937201231836
0.82,0.82,0.82,0.6445497630331753,0.8,0.8,0.8,0.6111975116640747,0.6788343293549592,0.7013637632206193,0.6788343293549592,0.7013637632206193,0.6788343293549592,0.7013637632206193,0.6788343293549592,0.7013637632206193,0.6788343293549592,0.7013637632206193,0.6788343293549592,0.7013637632206193,0.6788343293549592,0.7013637632206193,0.6788343293549592,0.7013637632206193,0.6788343293549592,0.7013637632206193,0.5381502873151494,0.22117787386733387,0.5381502873151494,0.22117787386733387,0.5381502873151494,0.22117787386733387
0.79,0.79,0.79,0.5888801879404855,0.88,0.88,0.88,0.7591328783621036,0.6682328308481689,0.7264545861080416,0.6682328308481689,0.7264545861080416,0.6682328308481689,0.7264545861080416,0.6682328308481689,0.7264545861080416,0.6682328308481689,0.7264545861080416,0.6682328308481689,0.7264545861080416,0.6682328308481689,0.7264545861080416,0.6682328308481689,0.7264545861080416,0.6682328308481689,0.7264545861080416,0.537498261491175,0.37425814666120794,0.537498261491175,0.37425814666120794,0.537498261491175,0.37425814666120794
0.75,0.75,0.75,0.5192307692307692,0.94,0.94,0.94,0.8792270531400966,0.6717531255174752,0.747332360752267,0.6717531255174752,0.747332360752267,0.6717531255174752,0.747332360752267,0.6717531255174752,0.747332360752267,0.6717531255174752,0.747332360752267,0.6717531255174752,0.747332360752267,0.6717531255174752,0.747332360752267,0.6717531255174752,0.747332360752267,0.6717531255174752,0.747332360752267,0.47373549143927524,0.3204396041314081,0.47373549143927524,0.3204396041314081,0.47373549143927524,0.3204396041314081
0.77,0.77,0.77,0.5597243491577335,0.94,0.94,0.94,0.88,0.7951341545399512,0.8650740660216738,0.7951341545399512,0.8650740660216738,0.7951341545399512,0.8650740660216738,0.7951341545399512,0.8650740660216738,0.7951341545399512,0.8650740660216738,0.7951341545399512,0.8650740660216738,0.7951341545399512,0.8650740660216738,0.7951341545399512,0.8650740660216738,0.7951341545399512,0.8650740660216738,0.4968229779173489,0.5253849323862116,0.4968229779173489,0.5253849323862116,0.4968229779173489,0.5253849323862116
0.82,0.82,0.82,0.6341463414634146,0.98,0.98,0.98,0.959983993597439,0.7793411559258249,0.8498272613078055,0.7793411559258249,0.8498272613078055,0.7793411559258249,0.8498272613078055,0.7793411559258249,0.8498272613078055,0.7793411559258249,0.8498272613078055,0.7793411559258249,0.8498272613078055,0.7793411559258249,0.8498272613078055,0.7793411559258249,0.8498272613078055,0.7793411559258249,0.8498272613078055,0.5045664713336152,0.5105461724574997,0.5045664713336152,0.5105461724574997,0.5045664713336152,0.5105461724574997
0.89,0.89,0.89,0.7219413549039434,0.96,0.96,0.96,0.920031987205118,0.7587856098869877,0.8507573622993783,0.7587856098869877,0.8507573622993783,0.7587856098869877,0.8507573622993783,0.7587856098869877,0.8507573622993783,0.7587856098869877,0.8507573622993783,0.7587856098869877,0.8507573622993783,0.7587856098869877,0.8507573622993783,0.7587856098869877,0.8507573622993783,0.7587856098869877,0.8507573622993783,0.5185522850419603,0.35770661297724193,0.5185522850419603,0.35770661297724193,0.5185522850419603,0.35770661297724193
0.85,0.85,0.85,0.520460358056266,0.92,0.92,0.92,0.816933638443936,0.6596406369208784,0.8644200342512237,0.6596406369208784,0.8644200342512237,0.6596406369208784,0.8644200342512237,0.6596406369208784,0.8644200342512237,0.6596406369208784,0.8644200342512237,0.6596406369208784,0.8644200342512237,0.6596406369208784,0.8644200342512237,0.6596406369208784,0.8644200342512237,0.6596406369208784,0.8644200342512237,0.4468592096889917,0.40997492314630074,0.4468592096889917,0.40997492314630074,0.4468592096889917,0.40997492314630074
0.73,0.73,0.73,0.0951742627345845,0.86,0.86,0.86,0.6781609195402298,0.6469210846763017,0.63705354812824,0.6469210846763017,0.63705354812824,0.6469210846763017,0.63705354812824,0.6469210846763017,0.63705354812824,0.6469210846763017,0.63705354812824,0.6469210846763017,0.63705354812824,0.6469210846763017,0.63705354812824,0.6469210846763017,0.63705354812824,0.6469210846763017,0.63705354812824,0.10053322511440636,0.21208370493919312,0.10053322511440636,0.21208370493919312,0.10053322511440636,0.21208370493919312
0.75,0.75,0.75,0.5047543581616483,0.78,0.78,0.78,0.4852597098736546,0.8536539300071231,0.7860180861541671,0.8536539300071231,0.7860180861541671,0.8536539300071231,0.7860180861541671,0.8536539300071231,0.7860180861541671,0.8536539300071231,0.7860180861541671,0.8536539300071231,0.7860180861541671,0.8536539300071231,0.7860180861541671,0.8536539300071231,0.7860180861541671,0.8536539300071231,0.7860180861541671,0.6982585250397995,0.37536546546019606,0.6982585250397995,0.37536546546019606,0.6982585250397995,0.37536546546019606
0.77,0.77,0.77,0.54,0.76,0.76,0.76,0.3902439024390244,0.8148191538441183,0.7815106792727171,0.8148191538441183,0.7815106792727171,0.8148191538441183,0.7815106792727171,0.8148191538441183,0.7815106792727171,0.8148191538441183,0.7815106792727171,0.8148191538441183,0.7815106792727171,0.8148191538441183,0.7815106792727171,0.8148191538441183,0.7815106792727171,0.8148191538441183,0.7815106792727171,0.6099306752007648,0.3006494102928589,0.6099306752007648,0.3006494102928589,0.6099306752007648,0.3006494102928589
0.89,0.89,0.89,0.7657580919931857,0.77,0.77,0.77,0.4471153846153846,0.8292010556038933,0.7355801297044758,0.8292010556038933,0.7355801297044758,0.8292010556038933,0.7355801297044758,0.8292010556038933,0.7355801297044758,0.8292010556038933,0.7355801297044758,0.8292010556038933,0.7355801297044758,0.8292010556038933,0.7355801297044758,0.8292010556038933,0.7355801297044758,0.8292010556038933,0.7355801297044758,0.6462694691875331,0.24502984298811822,0.6462694691875331,0.24502984298811822,0.6462694691875331,0.24502984298811822
0.88,0.88,0.88,0.5652173913043479,0.83,0.83,0.83,0.4620253164556962,0.6714689543257001,0.7509823229038004,0.6714689543257001,0.7509823229038004,0.6714689543257001,0.7509823229038004,0.6714689543257001,0.7509823229038004,0.6714689543257001,0.7509823229038004,0.6714689543257001,0.7509823229038004,0.6714689543257001,0.7509823229038004,0.6714689543257001,0.7509823229038004,0.6714689543257001,0.7509823229038004,0.3340093781738821,0.2937578938396606,0.3340093781738821,0.2937578938396606,0.3340093781738821,0.2937578938396606
0.84,0.84,0.84,0.3305439330543932,0.73,0.73,0.73,0.2294520547945205,0.6565927031623029,0.7018761689850801,0.6565927031623029,0.7018761689850801,0.6565927031623029,0.7018761689850801,0.6565927031623029,0.7018761689850801,0.6565927031623029,0.7018761689850801,0.6565927031623029,0.7018761689850801,0.6565927031623029,0.7018761689850801,0.6565927031623029,0.7018761689850801,0.6565927031623029,0.7018761689850801,0.2543756554146495,0.12169528553120387,0.2543756554146495,0.12169528553120387,0.2543756554146495,0.12169528553120387
0.85,0.85,0.85,0.0,0.72,0.72,0.72,0.3239980685659102,0.7525014936372074,0.7183744832653146,0.7525014936372074,0.7183744832653146,0.7525014936372074,0.7183744832653146,0.7525014936372074,0.7183744832653146,0.7525014936372074,0.7183744832653146,0.7525014936372074,0.7183744832653146,0.7525014936372074,0.7183744832653146,0.7525014936372074,0.7183744832653146,0.7525014936372074,0.7183744832653146,0.00043867651284261683,0.16864471266677541,0.00043867651284261683,0.16864471266677541,0.00043867651284261683,0.16864471266677541
0.77,0.77,0.77,0.2703045685279188,0.72,0.72,0.72,0.460708782742681,0.80749067833502,0.6996415186503584,0.80749067833502,0.6996415186503584,0.80749067833502,0.6996415186503584,0.80749067833502,0.6996415186503584,0.80749067833502,0.6996415186503584,0.80749067833502,0.6996415186503584,0.80749067833502,0.6996415186503584,0.80749067833502,0.6996415186503584,0.80749067833502,0.6996415186503584,0.3524579088788795,0.13954572905879578,0.3524579088788795,0.13954572905879578,0.3524579088788795,0.13954572905879578
0.79,0.79,0.79,0.3510506798516687,0.8,0.8,0.8,0.6079968639749118,0.7832547423531183,0.7342493321328784,0.7832547423531183,0.7342493321328784,0.7832547423531183,0.7342493321328784,0.7832547423531183,0.7342493321328784,0.7832547423531183,0.7342493321328784,0.7832547423531183,0.7342493321328784,0.7832547423531183,0.7342493321328784,0.7832547423531183,0.7342493321328784,0.7832547423531183,0.7342493321328784,0.3349450470966993,0.11540674775723563,0.3349450470966993,0.11540674775723563,0.3349450470966993,0.11540674775723563
0.66,0.66,0.66,0.2759795570698465,0.81,0.81,0.81,0.6314972847168348,0.8009684330911304,0.7244576494698943,0.8009684330911304,0.7244576494698943,0.8009684330911304,0.7244576494698943,0.8009684330911304,0.7244576494698943,0.8009684330911304,0.7244576494698943,0.8009684330911304,0.7244576494698943,0.8009684330911304,0.7244576494698943,0.8009684330911304,0.7244576494698943,0.8009684330911304,0.7244576494698943,0.522511598086836,0.23481077897573235,0.522511598086836,0.23481077897573235,0.522511598086836,0.23481077897573235
0.63,0.63,0.63,0.2361684558216349,0.82,0.82,0.82,0.6445497630331753,0.7845133981558593,0.805860980796345,0.7845133981558593,0.805860980796345,0.7845133981558593,0.805860980796345,0.7845133981558593,0.805860980796345,0.7845133981558593,0.805860980796345,0.7845133981558593,0.805860980796345,0.7845133981558593,0.805860980796345,0.7845133981558593,0.805860980796345,0.7845133981558593,0.805860980796345,0.4765535236401486,0.24023845400561353,0.4765535236401486,0.24023845400561353,0.4765535236401486,0.24023845400561353
0.52,0.52,0.52,0.148936170212766,0.79,0.79,0.79,0.5888801879404855,0.5934445269626811,0.6337204844046538,0.5934445269626811,0.6337204844046538,0.5934445269626811,0.6337204844046538,0.5934445269626811,0.6337204844046538,0.5934445269626811,0.6337204844046538,0.5934445269626811,0.6337204844046538,0.5934445269626811,0.6337204844046538,0.5934445269626811,0.6337204844046538,0.5934445269626811,0.6337204844046538,0.16431704647107115,0.1967599143393174,0.16431704647107115,0.1967599143393174,0.16431704647107115,0.1967599143393174
0.59,0.59,0.59,0.2950481430536451,0.75,0.75,0.75,0.5192307692307692,0.9027061476828823,0.8328204162223369,0.9027061476828823,0.8328204162223369,0.9027061476828823,0.8328204162223369,0.9027061476828823,0.8328204162223369,0.9027061476828823,0.8328204162223369,0.9027061476828823,0.8328204162223369,0.9027061476828823,0.8328204162223369,0.9027061476828823,0.8328204162223369,0.9027061476828823,0.8328204162223369,0.5655849077549355,0.4183458292977423,0.5655849077549355,0.4183458292977423,0.5655849077549355,0.4183458292977423
0.69,0.69,0.69,0.4106463878326996,0.77,0.77,0.77,0.5597243491577335,0.9118911565650515,0.7824105131839523,0.9118911565650515,0.7824105131839523,0.9118911565650515,0.7824105131839523,0.9118911565650515,0.7824105131839523,0.9118911565650515,0.7824105131839523,0.9118911565650515,0.7824105131839523,0.9118911565650515,0.7824105131839523,0.9118911565650515,0.7824105131839523,0.9118911565650515,0.7824105131839523,0.7040368134179713,0.32228807708627455,0.7040368134179713,0.32228807708627455,0.7040368134179713,0.32228807708627455
0.87,0.87,0.87,0.6993524514338576,0.82,0.82,0.82,0.6341463414634146,0.8455459339729298,0.7076959244821497,0.8455459339729298,0.7076959244821497,0.8455459339729298,0.7076959244821497,0.8455459339729298,0.7076959244821497,0.8455459339729298,0.7076959244821497,0.8455459339729298,0.7076959244821497,0.8455459339729298,0.7076959244821497,0.8455459339729298,0.7076959244821497,0.8455459339729298,0.7076959244821497,0.8242220813858563,0.3367475437423898,0.8242220813858563,0.3367475437423898,0.8242220813858563,0.3367475437423898
