max_airline,max_flight,max_airportFrom,max_airportTo,max_dayOfWeek,max_time,max_attribute,max_predict_proba_0,max_predict_proba_1,max_prediction,min_airline,min_flight,min_airportFrom,min_airportTo,min_dayOfWeek,min_time,min_attribute,min_predict_proba_0,min_predict_proba_1,min_prediction,mean_airline,mean_flight,mean_airportFrom,mean_airportTo,mean_dayOfWeek,mean_time,mean_attribute,mean_predict_proba_0,mean_predict_proba_1,mean_prediction,median_airline,median_flight,median_airportFrom,median_airportTo,median_dayOfWeek,median_time,median_attribute,median_predict_proba_0,median_predict_proba_1,median_prediction,std_airline,std_flight,std_airportFrom,std_airportTo,std_dayOfWeek,std_time,std_attribute,std_predict_proba_0,std_predict_proba_1,std_prediction,corr_flight_airline,corr_airportFrom_airline,corr_airportFrom_flight,corr_airportTo_airline,corr_airportTo_flight,corr_airportTo_airportFrom,corr_dayOfWeek_airline,corr_dayOfWeek_flight,corr_dayOfWeek_airportFrom,corr_dayOfWeek_airportTo,corr_time_airline,corr_time_flight,corr_time_airportFrom,corr_time_airportTo,corr_time_dayOfWeek,corr_attribute_airline,corr_attribute_flight,corr_attribute_airportFrom,corr_attribute_airportTo,corr_attribute_dayOfWeek,corr_attribute_time,corr_predict_proba_0_airline,corr_predict_proba_0_flight,corr_predict_proba_0_airportFrom,corr_predict_proba_0_airportTo,corr_predict_proba_0_dayOfWeek,corr_predict_proba_0_time,corr_predict_proba_0_attribute,corr_predict_proba_1_airline,corr_predict_proba_1_flight,corr_predict_proba_1_airportFrom,corr_predict_proba_1_airportTo,corr_predict_proba_1_dayOfWeek,corr_predict_proba_1_time,corr_predict_proba_1_attribute,corr_predict_proba_1_predict_proba_0,corr_prediction_airline,corr_prediction_flight,corr_prediction_airportFrom,corr_prediction_airportTo,corr_prediction_dayOfWeek,corr_prediction_time,corr_prediction_attribute,corr_prediction_predict_proba_0,corr_prediction_predict_proba_1,gmean_airline,gmean_flight,gmean_airportFrom,gmean_airportTo,gmean_dayOfWeek,gmean_time,gmean_attribute,gmean_predict_proba_0,gmean_predict_proba_1,gmean_prediction,hmean_airline,hmean_flight,hmean_airportFrom,hmean_airportTo,hmean_dayOfWeek,hmean_time,hmean_attribute,hmean_predict_proba_0,hmean_predict_proba_1,hmean_prediction,entropy_airline,entropy_flight,entropy_airportFrom,entropy_airportTo,entropy_dayOfWeek,entropy_time,entropy_attribute,entropy_predict_proba_0,entropy_predict_proba_1,entropy_prediction,prop_pca,nr_outliers_airline,nr_outliers_flight,nr_outliers_airportFrom,nr_outliers_airportTo,nr_outliers_dayOfWeek,nr_outliers_time,nr_outliers_attribute,nr_outliers_predict_proba_0,nr_outliers_predict_proba_1,nr_outliers_prediction,iqr_airline,iqr_flight,iqr_airportFrom,iqr_airportTo,iqr_dayOfWeek,iqr_time,iqr_attribute,iqr_predict_proba_0,iqr_predict_proba_1,iqr_prediction,uniqueness_ratio_airline,uniqueness_ratio_flight,uniqueness_ratio_airportFrom,uniqueness_ratio_airportTo,uniqueness_ratio_dayOfWeek,uniqueness_ratio_time,uniqueness_ratio_attribute,uniqueness_ratio_predict_proba_0,uniqueness_ratio_predict_proba_1,uniqueness_ratio_prediction,attr_sparsity_,kmeans_n_iter,kmeans_n_clusters,kmeans_inertia,kmenas_compactness,recall,precision,kappa,f1-score,last_recall,last_precision,last_kappa,last_f1-score,meta_predict_recall,meta_predict_precision,meta_predict_kappa,meta_predict_f1-score
17.0,7800.0,292.0,292.0,6.0,1439.0,423.0,0.986726517986662,0.31345392708810826,0.0,0.0,2.0,0.0,2.0,5.0,15.0,27.0,0.6865460729118917,0.013273482013337995,0.0,8.374,2564.285,153.471,132.736,5.882,472.419,140.821,0.9581296886354064,0.0418703113645935,0.0,8.0,1875.0,154.0,135.0,6.0,360.0,125.0,0.9764276675524572,0.023572332447542754,0.0,5.229672405942218,2217.6796551413436,81.7606626989102,78.33384003414166,0.3227695465501356,343.0039550094899,70.74729775149818,0.053696708548306264,0.05369670854830626,0.0,0.17227414376554528,0.06507454571238255,-0.03903233619651369,0.23561045858894,0.06162562766858921,-0.018029642479705777,0.08606580890265461,0.2164860410883533,-0.07231303640979035,-0.016198590302389182,-0.06061296429117817,-0.19693984321149546,0.07451973006843116,0.013424868206678577,-0.9856966152124442,-0.1515577637037637,-0.4597083277373398,0.0719525614868204,0.052335370362032535,-0.38335221409163284,0.350689672998054,-0.017733955186664766,0.2873330908768447,-0.09894873614780769,-0.060760402080075104,0.9318058158974536,-0.9243235223744184,-0.5709446837547733,0.017733955186664915,-0.2873330908768441,0.09894873614780765,0.060760402080074855,-0.9318058158974539,0.9243235223744175,0.570944683754773,-0.9999999999999999,,,,,,,,,,0.0,1384.5216605542212,0.0,98.86623988778776,5.8722949827145605,395.70848869124796,125.27900970378401,0.9564365287308423,0.029008138275933685,0.0,0.0,334.88118405969743,0.0,56.466530630890794,5.86166471277843,314.284593666355,111.40531301482272,0.9545257860683498,0.024817102115440647,0.0,2.7131803846198776,6.808961479202274,4.850420660229378,3.4166046543875153,0.3629210998971987,2.9831735033731595,5.138756008659683,6.907755278982134,6.907755278982134,0.0,0.1,0,0,0,0,118,223,45,129,129,0,9.0,3598.5,141.0,129.0,0.0,15.0,80.0,0.009073120249455946,0.009073120249455852,0.0,0.018,0.931,0.214,0.084,0.002,0.107,0.252,1.0,1.0,0.001,0.0021448223836658784,3,2,19503.983688419186,3154.9297905787244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035886527086090796,0.0
17.0,7800.0,290.0,285.0,6.0,400.0,430.0,0.9863357115642521,0.06421910247538339,0.0,0.0,2.0,0.0,2.0,6.0,355.0,30.0,0.9357808975246166,0.013664288435747815,0.0,9.12,2570.59,153.528,135.166,6.0,373.893,130.771,0.9751883110425092,0.024811688957490696,0.0,10.0,1985.5,157.0,135.0,6.0,370.0,118.0,0.976096180115897,0.023903819884102957,0.0,5.287112023927008,2132.992327264252,80.73185770715826,76.81262020412156,0.0,13.611790177336404,61.39517836871986,0.006854856991200092,0.006854856991200091,0.0,0.11751956212520723,0.03158601216034065,-0.04021820380610632,0.2258334693796094,0.08924758508569142,0.021553806015502122,,,,,-0.0005307733629318469,-0.1028146660184519,0.009277134685168283,0.007935537634859487,,-0.13348868018288784,-0.3470849017293536,-0.0002035887356675321,0.06857646133935241,,0.024822644239378428,-0.4623353490543498,0.3787836918911293,-0.014468252596071854,-0.24634322103386908,,-0.10067873434052013,-0.7732703428357719,0.46233534905434587,-0.3787836918911337,0.014468252596071937,0.2463432210338671,,0.10067873434050385,0.7732703428357743,-1.000000000000002,,,,,,,,,,0.0,1482.017017033936,0.0,103.16117463214789,5.999999999999998,373.6477896386693,119.03866196187552,0.9751639936144871,0.024046307624961787,0.0,0.0,396.33925692836794,0.0,60.37917031055978,6.000000000000002,373.405020914041,108.97242605871573,0.9751394216824911,0.023391542982565558,0.0,2.6716955897825274,6.819712036017643,4.873356671017081,3.425207310917197,0.0,2.322690731540253,4.9036963700669975,6.907755278982134,6.907755278982134,0.0,0.1,0,0,0,0,0,0,37,41,41,0,9.0,3432.25,141.0,129.0,0.0,25.0,71.0,0.007309731958564436,0.007309731958564374,0.0,0.018,0.939,0.203,0.072,0.001,0.04,0.218,1.0,1.0,0.001,0.002174763596083393,17,4,3511.131760562957,1811.8998033303028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007891875193651672,0.0
17.0,7800.0,290.0,280.0,6.0,420.0,430.0,0.9854944177352117,0.06225425488455683,0.0,0.0,2.0,0.0,2.0,6.0,360.0,30.0,0.9377457451154432,0.014505582264788224,0.0,9.616,2387.564,156.875,142.376,6.0,389.111,133.103,0.9740375757731964,0.02596242422680355,0.0,12.0,1844.5,161.5,148.0,6.0,390.0,119.0,0.9750474585716036,0.02495254142839637,0.0,5.555664623554,2023.4241129938737,79.30565403400796,76.82567805629058,0.0,17.610076484609422,64.52990391670748,0.007155676166490555,0.0071556761664905546,0.0,0.132933282228964,0.0247889936061625,-0.05291375257334907,0.15007212019002114,0.06480898240042282,0.04638454443032067,,,,,-0.16940598898997092,-0.13971687801383093,0.030325701840476303,0.03294451546690437,,-0.15054795314820638,-0.32551107185029277,-0.01408930400370935,0.0540236409824991,,0.07162499122694338,-0.4462935867799197,0.35381350748733165,-0.008739956681612092,-0.20580003261228227,,-0.061746612855000015,-0.7759738331271656,0.44629358677992703,-0.35381350748732776,0.008739956681611158,0.20580003261228103,,0.061746612854960206,0.7759738331271655,-0.999999999999999,,,,,,,,,,0.0,1405.2837859288938,0.0,111.71898126935555,5.999999999999998,388.7129320674816,120.19230529995367,0.9740110773019298,0.02514225180479506,0.0,0.0,405.3279011965835,0.0,65.40945826966535,6.000000000000002,388.3151395387401,109.17804422756329,0.973984333997246,0.02442890067970881,0.0,2.587397650415633,6.814166858573163,4.795131429490964,3.6637899714506448,0.0,3.0056599686134287,4.881127082615007,6.907755278982134,6.907755278982134,0.0,0.1,0,0,0,0,0,0,38,58,58,0,10.0,3073.5,138.5,129.0,0.0,30.0,76.25,0.006947747394373871,0.006947747394373906,0.0,0.018,0.935,0.194,0.084,0.001,0.058,0.215,1.0,1.0,0.001,0.002175771455365235,30,4,4015.69127820024,1934.718622181374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018625182840300958,-0.00817312920521479,0.0
17.0,7800.0,290.0,280.0,6.0,430.0,430.0,0.9854944177352117,0.05991682397974663,0.0,0.0,1.0,0.0,2.0,6.0,375.0,30.0,0.9400831760202534,0.014505582264788224,0.0,9.215,2178.248,155.663,141.184,6.0,405.584,135.894,0.9735097089829317,0.02649029101706823,0.0,10.0,1602.5,159.0,153.0,6.0,405.0,120.0,0.9744109053408914,0.025589094659108677,0.0,5.496998452973403,1896.1636535639789,77.07528806972459,78.09397424137674,0.0,15.494289819705097,67.7873431245678,0.007316316621477957,0.007316316621477956,0.0,0.09439209936945969,0.009468090376461492,-0.04948213307258948,0.09193692030235938,-0.033950191796839335,0.046975133453342165,,,,,-0.08849257248041849,-0.057842752085083306,-0.03865794702949827,0.058267294489279385,,-0.17459358067359382,-0.2827721294544918,0.017903286053529456,0.09733394173068911,,0.09748706494911041,-0.4286901958235247,0.34123306439197354,-0.01766941077930388,-0.22156512955694962,,-0.09184297082451325,-0.7791980633960609,0.42869019582352347,-0.34123306439197154,0.017669410779299698,0.22156512955694976,,0.09184297082457439,0.7791980633960571,-0.9999999999999996,,,,,,,,,,0.0,1280.7744566817858,0.0,109.10784304200635,5.999999999999998,405.28651869608274,121.68730465017055,0.9734820135728639,0.025638506288159474,0.0,0.0,260.1464936270123,0.0,62.7147475136545,6.000000000000002,404.9873950296846,109.56171303606612,0.9734540842657251,0.02489526592446254,0.0,2.549550817957901,6.809144929272449,4.695474969968386,3.8245029591139144,0.0,2.7609866244872534,4.90406034722434,6.907755278982134,6.907755278982134,0.0,0.1,0,20,0,0,0,0,48,65,65,0,10.0,2452.25,132.0,129.0,0.0,30.0,83.0,0.006916537652541299,0.006916537652541268,0.0,0.018,0.931,0.183,0.095,0.001,0.053,0.225,1.0,1.0,0.001,0.002174763596083393,34,4,3796.533469344869,1887.972858808801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014412120708688084,0.0
17.0,7780.0,290.0,280.0,6.0,445.0,430.0,0.984984565001418,0.057873607679117874,0.0,0.0,1.0,0.0,2.0,6.0,395.0,39.0,0.9421263923208821,0.015015434998581989,0.0,9.228,2176.653,152.69,144.813,6.0,421.144,141.036,0.9726461600844901,0.027353839915509874,0.0,10.0,1544.5,156.5,154.0,6.0,420.0,127.0,0.9737672819546908,0.026232718045309182,0.0,5.455802579069535,1949.6594642700088,77.6712477221959,77.99531588691913,0.0,14.028116482694749,68.88071760120721,0.0073054252276398965,0.0073054252276398965,0.0,0.10555235466154728,0.05629505424885906,-0.03045482925629455,0.09280756308947835,-0.06622963884184742,0.03330257398416809,,,,,-0.04887424650623336,0.04080193272754461,-0.08101977961146589,0.00941135872079579,,-0.20909491779155343,-0.26386601159822587,0.024799358154134497,0.0878432361009842,,0.04317289547569068,-0.4092406012572087,0.3381564041459995,-0.04428417994910733,-0.21661315074387935,,-0.054338978788350444,-0.7715184385638428,0.4092406012572072,-0.3381564041460008,0.04428417994910626,0.21661315074387988,,0.0543389787883421,0.7715184385638447,-1.0,,,,,,,,,,0.0,1244.4116165251444,0.0,112.96433030264072,5.999999999999998,420.9099562788722,126.5098903187559,0.9726185554158447,0.026510331183773172,0.0,0.0,218.45455749011805,0.0,63.627275487263525,6.000000000000002,420.6753183588348,113.95749546373324,0.9725907512530041,0.025764464991797922,0.0,2.498344240927341,6.78523812705982,4.621641204193152,3.9071697466671393,0.0,2.7813685207806125,4.9183696645557555,6.907755278982134,6.907755278982134,0.0,0.1,0,21,0,0,0,0,42,57,57,0,10.0,2478.5,134.5,129.0,0.0,22.0,86.25,0.007774463176859037,0.007774463176858988,0.0,0.018,0.912,0.177,0.098,0.001,0.049,0.226,1.0,1.0,0.001,0.0021909664766807625,23,4,3678.152657806464,1867.4794652962414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024126288551468606,-0.017099655362139535,0.0
17.0,7797.0,292.0,281.0,6.0,465.0,413.0,0.9842888523375296,0.07199766145951747,0.0,0.0,1.0,0.0,2.0,6.0,415.0,34.0,0.9280023385404825,0.015711147662470365,0.0,9.137,2216.808,148.32,147.102,6.0,436.304,140.843,0.9722282538173923,0.027771746182607613,0.0,10.0,1586.5,154.0,154.0,6.0,435.0,125.0,0.973588495407672,0.026411504592327995,0.0,5.416046949996332,1989.9515416899662,78.10140478524974,79.08710619542458,0.0,14.502617346876042,71.74549300664654,0.007825745872606373,0.007825745872606373,0.0,0.1004928044836565,0.07856104642204477,-0.018567012872125744,0.10666706623536225,-0.08411723252383556,-0.0008624133551168718,,,,,-0.07927592721621848,0.03776982169778076,-0.0446207696708582,0.048376571862676604,,-0.21700930524839718,-0.29201663152936547,0.02438882119260027,0.11173986884238993,,0.01240717876620874,-0.3762397067789673,0.3653340487222965,-0.05267686056245806,-0.2497158285129335,,-0.03180187883675347,-0.7851150084644807,0.3762397067789716,-0.3653340487222926,0.05267686056246009,0.2497158285129345,,0.03180187883677493,0.7851150084644759,-0.9999999999999996,,,,,,,,,,0.0,1243.9137733958148,0.0,114.89006266277762,5.999999999999998,436.06423173216314,125.29609931310989,0.9721964902451511,0.026857501154840126,0.0,0.0,228.45551680152448,0.0,66.10225436624866,6.000000000000002,435.8255880672761,112.01940527591378,0.9721644222344452,0.026075011866335398,0.0,2.5613802036842226,6.802736705610613,4.539349736112652,3.998376451175348,0.0,2.7987704822694455,4.993863908102009,6.907755278982134,6.907755278982134,0.0,0.1,0,21,0,0,0,0,49,60,60,0,10.0,2486.25,133.0,134.0,0.0,30.0,86.0,0.00795041960935372,0.007950419609353748,0.0,0.018,0.925,0.172,0.105,0.001,0.051,0.243,1.0,1.0,0.001,0.002175771455365235,14,4,3763.734464086469,1894.2991558708916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026944167247928152,-0.015014486840539966,0.0
17.0,7801.0,292.0,285.0,6.0,480.0,413.0,0.9842888523375296,0.07199766145951747,0.0,0.0,1.0,0.0,2.0,6.0,425.0,32.0,0.9280023385404825,0.015711147662470365,0.0,9.173,2199.115,148.249,147.321,6.0,452.108,143.285,0.9715111038945797,0.0284888961054202,0.0,10.0,1661.5,154.0,154.0,6.0,450.0,126.0,0.972929235372543,0.027070764627456965,0.0,5.367483663774011,1953.1710331816464,78.60119048809723,79.03798429844957,0.0,16.548903353461284,73.15884082591107,0.0079332168339268,0.007933216833926802,0.0,0.11225594498024652,0.06839635292982021,-0.011373318436520532,0.09054621087937714,-0.06623227385238908,-0.024232912415564547,,,,,-0.10731339480545149,-0.07944640569144812,-0.007679244415761186,-0.013655687518905692,,-0.24797279124438076,-0.3172712557863605,0.015439143079493066,0.0957954134209666,,0.05114248817984299,-0.3449938229553568,0.3851540258583845,-0.04246903600716422,-0.21792036541353574,,-0.0600937663372096,-0.7884652557967936,0.3449938229553614,-0.3851540258583814,0.04246903600716639,0.21792036541353574,,0.060093766337142834,0.7884652557967948,-1.0000000000000002,,,,,,,,,,0.0,1245.9855066986975,0.0,115.17482095708094,5.999999999999998,451.80557000760047,126.99202441660067,0.9714784467103321,0.027563980643438714,0.0,0.0,227.4302082675852,0.0,66.41963859690868,6.000000000000002,451.50341588456115,112.81249220008308,0.9714454856484603,0.026766156171211954,0.0,2.5883528485260823,6.782438436270823,4.484118337584562,4.070921615989594,0.0,3.014079144314845,5.023884565459515,6.907755278982134,6.907755278982134,0.0,0.1,0,28,0,0,0,0,42,62,62,0,10.0,2441.0,134.0,130.25,0.0,28.0,89.25,0.007973203635429194,0.007973203635429197,0.0,0.018,0.913,0.166,0.122,0.001,0.056,0.247,1.0,1.0,0.001,0.002185885344115207,41,4,4059.1474287648666,1958.1129789705255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026845124373222368,-0.01397105247439177,0.0
17.0,7801.0,292.0,290.0,6.0,496.0,413.0,0.9840181975231329,0.07482556150675725,0.0,0.0,1.0,2.0,2.0,6.0,440.0,27.0,0.9251744384932428,0.015981802476867136,0.0,9.537,2182.421,145.344,150.751,6.0,468.699,143.909,0.9705393590269773,0.029460640973022634,0.0,11.0,1616.5,153.0,154.0,6.0,470.0,125.0,0.9720195340727927,0.027980465927207286,0.0,5.3661370115220155,1977.3665553592366,76.29722754419673,78.30430743939674,0.0,16.122789564568016,74.87741546251678,0.008402674077496194,0.008402674077496194,0.0,0.09491849824602748,0.05231698420217969,-0.02893947578965241,0.09305471569747965,-0.08595762704610525,-0.02775360066167071,,,,,0.008210485156306707,0.021356096884128473,0.05089824100904377,-0.0356630084650916,,-0.24591422206441765,-0.334987771767839,0.03724318856194681,0.08714510622362781,,0.03704200785389666,-0.34083253297881283,0.39908066944470966,-0.055386550475524016,-0.21027799890373963,,-0.08897821229983777,-0.7957626102616581,0.34083253297881017,-0.39908066944471177,0.05538655047552077,0.210277998903742,,0.0889782122998022,0.7957626102616625,-1.0000000000000007,,,,,,,,,,0.0,1202.2830101914863,115.5554143188252,119.66355446330131,5.999999999999998,468.4216225579286,126.95893996256815,0.9705026708278577,0.028458956246147207,0.0,0.0,174.64947840448295,62.87746980557263,69.85185869226386,6.000000000000002,468.1440105403762,112.23690056570956,0.9704656261351724,0.027597464444665407,0.0,2.5771502849269012,6.776030212608989,4.360179692628467,4.253996844632496,0.0,3.033798169660622,5.042698820915076,6.907755278982134,6.907755278982134,0.0,0.1,0,56,0,0,0,0,43,73,73,0,10.0,2377.5,128.0,136.0,0.0,25.0,90.0,0.008135181951299919,0.008135181951299822,0.0,0.018,0.908,0.15,0.148,0.001,0.057,0.248,1.0,1.0,0.001,0.0021909664766807625,42,4,3931.2121059058904,1933.503063253028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01484947976739147,0.00037318264202723986,0.007934777127042271
17.0,7801.0,292.0,290.0,6.0,510.0,413.0,0.9840181975231329,0.07482556150675725,0.0,0.0,1.0,1.0,2.0,6.0,455.0,27.0,0.9251744384932428,0.015981802476867136,0.0,9.383,2230.088,145.046,148.819,6.0,485.45,146.061,0.9699973184313522,0.030002681568647858,0.0,10.0,1625.0,153.0,153.0,6.0,485.0,130.0,0.9716103672267898,0.028389632773210195,0.0,5.294179760769305,2015.7259370532765,78.4225348862046,79.2210212583075,0.0,15.854174682236058,76.63253763790433,0.008494184373521433,0.008494184373521433,0.0,0.10751846298040686,0.017579430597403762,-0.029285444875963757,0.0942868243506063,-0.06271559110709024,-0.046685192371472076,,,,,-0.06163737087455635,0.05122583721562526,-0.07182356269819083,0.013905365174137346,,-0.2775701017021643,-0.3748041096477133,0.04010507980178676,0.11186121616021828,,0.031643386988540446,-0.30094006875646045,0.43117725860988465,-0.03186034050715707,-0.23296843859370545,,-0.051921176583981044,-0.8025851126572469,0.30094006875645873,-0.4311772586098859,0.03186034050715883,0.23296843859370595,,0.05192117658396027,0.8025851126572484,-1.0000000000000002,,,,,,,,,,0.0,1233.040679266585,112.39619687535583,117.28433085292781,5.999999999999998,485.19105568672273,128.2638018586785,0.9699598241791786,0.028985222481300272,0.0,0.0,156.0762341091547,54.18132335535984,68.32180704986062,6.000000000000002,484.9318928630601,112.66631374533527,0.9699219843574801,0.02810403921768648,0.0,2.609896807926126,6.785054676989645,4.313558684729431,4.30124789125038,0.0,3.073715337758582,5.097867470684587,6.907755278982134,6.907755278982134,0.0,0.1,0,47,0,0,0,0,36,60,60,0,10.0,2442.5,129.0,136.0,0.0,27.0,96.0,0.008806816991825062,0.008806816991825055,0.0,0.018,0.914,0.15,0.149,0.001,0.056,0.252,1.0,1.0,0.001,0.0021798092976993517,68,4,3986.572250884492,1941.1947926046582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004592003491192166,0.0023764328653462
17.0,7764.0,292.0,290.0,6.0,525.0,411.0,0.9840181975231329,0.07482556150675725,0.0,0.0,1.0,1.0,2.0,6.0,475.0,27.0,0.9251744384932428,0.015981802476867136,0.0,9.41,2356.295,141.369,148.36,6.0,501.089,144.778,0.9696337315341989,0.030366268465801073,0.0,10.0,1780.0,148.0,153.0,6.0,501.0,126.0,0.9713381115137179,0.028661888486282143,0.0,5.279372289559789,2057.7582508628157,80.74896429202194,78.6120108396182,0.0,14.877177467833386,77.84353751168001,0.008721623007737907,0.008721623007737907,0.0,0.07967505117236927,0.07582393274544469,-0.025909654444104608,0.06295696135977702,-0.06923055604542189,-0.03960249334703918,,,,,-0.1367957596717174,0.050536889161752106,-0.060509884046215344,-0.01123035079357971,,-0.2590523221972717,-0.364370928488792,0.040043148052864484,0.1184525277482196,,0.023104824737704217,-0.29360495558224003,0.4464709228161983,-0.060802368003935334,-0.2154436953325848,,-0.004420837012117872,-0.8162397646468907,0.2936049555822414,-0.4464709228161958,0.06080236800393383,0.21544369533258576,,0.004420837012142281,0.8162397646468872,-0.9999999999999992,,,,,,,,,,0.0,1285.126671206137,106.15953491892314,117.12599418569783,5.999999999999998,500.8677637749589,126.72886794629241,0.9695941897750131,0.029302052033263436,0.0,0.0,147.2493736487154,50.14584942100191,65.75336879993053,6.000000000000002,500.64599149625826,111.24455118604395,0.9695542858301707,0.028377970261617324,0.0,2.6100825766125393,6.799597216748026,4.218875999394231,4.396937762214239,0.0,3.050633590344581,5.10423688533747,6.907755278982134,6.907755278982134,0.0,0.1,0,2,0,0,0,0,56,59,59,0,10.0,2722.25,129.0,135.0,0.0,28.25,93.25,0.009016421421449317,0.00901642142144931,0.0,0.018,0.925,0.146,0.161,0.001,0.051,0.254,1.0,1.0,0.001,0.0021707385458969745,26,4,3933.5456030490304,1935.5362304896428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01795830085593347,0.003186848701848452,0.0012396352845661942
17.0,7284.0,292.0,290.0,6.0,540.0,411.0,0.9840181975231329,0.07503857746433881,0.0,0.0,1.0,0.0,0.0,6.0,490.0,30.0,0.9249614225356612,0.015981802476867136,0.0,9.174,2307.49,139.602,150.69,6.0,516.185,145.669,0.9691438815613405,0.030856118438659524,0.0,10.0,1718.0,148.0,154.0,6.0,515.0,125.0,0.9709373228335478,0.02906267716645216,0.0,5.274233739752301,2028.8665139016,82.2559033117358,78.19594942518766,0.0,13.844364970681807,79.43178738923005,0.009112845115905672,0.00911284511590567,0.0,0.07128275348656964,0.11551200445006955,-0.039870540038760977,0.07159255253522945,-0.0611651389622922,-0.011371366507725722,,,,,-0.1362277842831925,-0.05482285433541828,0.0018816376896711386,-0.020202346821750143,,-0.23784221326808727,-0.38413201234114813,0.050114180282238616,0.11054839091467565,,0.018677911016817757,-0.29857721522780295,0.46377512643481206,-0.09885881840101673,-0.2038666848138566,,-0.004308523135999746,-0.8255687193815029,0.29857721522780567,-0.4637751264348112,0.09885881840101808,0.2038666848138566,,0.0043085231359825706,0.8255687193815012,-1.0000000000000007,,,,,,,,,,0.0,1249.8329481122603,0.0,0.0,5.999999999999998,515.9994955253575,127.15534237890697,0.9691006672138147,0.029716321647883626,0.0,0.0,143.96542211561245,0.0,0.0,6.000000000000002,515.8139942320504,111.5634606688343,0.969057032599969,0.028727270936944858,0.0,2.6493417810003344,6.801690209323084,4.138521197717918,4.402572865422567,0.0,3.0301588998750884,5.150922643950757,6.907755278982134,6.907755278982134,0.0,0.1,0,0,0,0,0,0,66,55,55,0,10.0,2791.5,129.0,136.0,0.0,21.0,91.25,0.009499657776616433,0.00949965777661652,0.0,0.018,0.925,0.146,0.157,0.001,0.051,0.26,1.0,1.0,0.001,0.002171743851617069,18,4,3804.661681319344,1907.026385301097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004956861226014106,-0.0053679403904620055,0.0
17.0,7801.0,292.0,290.0,6.0,556.0,403.0,0.9833003428512085,0.07503857746433881,0.0,0.0,1.0,0.0,0.0,6.0,507.0,30.0,0.9249614225356612,0.016699657148791527,0.0,9.266,2345.945,144.587,150.135,6.0,530.701,144.02,0.9687847652951043,0.031215234704895706,0.0,10.0,1809.5,153.0,154.0,6.0,530.0,124.0,0.9705878587161167,0.029412141283883253,0.0,5.296347354101249,2035.868059755281,80.50941682310956,78.06812029507567,0.0,14.182832994566064,79.01533410055939,0.009079140846354911,0.00907914084635491,0.0,0.08970824714573651,0.12337886335191708,-0.038474203016513726,0.0397133453506624,-0.024237512472308383,-0.00798148985865714,,,,,-0.0590797222586155,-0.03035629040099616,0.056227723435630816,0.03690048930945939,,-0.2530132913034597,-0.37332114311694203,0.056103492753664795,0.10977236126847889,,0.03191843079338444,-0.2876921826641134,0.44952830543899014,-0.1139393672668251,-0.186076660374012,,-0.053583154652114356,-0.8238481544055295,0.28769218266411184,-0.44952830543899125,0.11393936726682727,0.18607666037401357,,0.05358315465215684,0.8238481544055289,-1.0000000000000002,,,,,,,,,,0.0,1254.2962719229865,0.0,0.0,5.999999999999998,530.511977157025,125.801811345609,0.9687418630882875,0.03009251481662821,0.0,0.0,122.37167109016943,0.0,0.0,6.000000000000002,530.3233043061942,110.60051226511568,0.9686985529860599,0.02911572754141915,0.0,2.6669026722042575,6.792325946868836,4.16002784632827,4.4140933892336065,0.0,2.907724879799689,5.132997712675863,6.907755278982134,6.907755278982134,0.0,0.1,0,0,0,0,0,0,70,49,49,0,10.0,3070.25,129.0,134.0,0.0,20.0,88.0,0.00992458945350383,0.00992458945350394,0.0,0.018,0.92,0.142,0.152,0.001,0.05,0.256,1.0,1.0,0.001,0.002176779954557732,16,4,3772.8447581816044,1895.9566716515492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007248011803366774,0.0
