precision,f1-score,recall,kappa,last_precision,last_f1-score,last_recall,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,precision_pred_1_with_drift,precision_pred_1_without_drift,precision_pred_2_with_drift,precision_pred_2_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,f1-score_pred_1_with_drift,f1-score_pred_1_without_drift,f1-score_pred_2_with_drift,f1-score_pred_2_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,recall_pred_1_with_drift,recall_pred_1_without_drift,recall_pred_2_with_drift,recall_pred_2_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,kappa_pred_1_with_drift,kappa_pred_1_without_drift,kappa_pred_2_with_drift,kappa_pred_2_without_drift
0.795,0.795,0.795,0.5902458524885069,0.75,0.75,0.75,0.511002444987775,0.7681383423295329,0.7442478793148793,0.7649645400713193,0.7324829406621879,0.7602771132863191,0.7029312894493552,0.7671625491015805,0.7002626031105808,0.774465170030798,0.7238183510767394,0.7603845691635648,0.7295218076877714,0.7716852820037078,0.7131587732084318,0.7734665988541829,0.7367557671277053,0.7604722163235184,0.7233178797756482,0.6484587117509015,0.5941761689493403,0.6558286147506147,0.6178333294905121,0.6545286540423273,0.6087569753142519
0.75,0.75,0.75,0.5009481984229963,0.745,0.745,0.745,0.5136372305931719,0.7365152650324563,0.6952621865835198,0.7282158024271771,0.6891910663337336,0.7338007209418675,0.6871411113679651,0.7355732169507943,0.6882217603448928,0.7348980125785985,0.6807467002719354,0.7307293391991518,0.6808500235379854,0.7372380052000373,0.6960060941679312,0.7381152523040886,0.6987065356839965,0.7251548097263711,0.6816761887878915,0.53480221235751,0.44696969395411845,0.5480699164275348,0.4702153109407685,0.5564140716946993,0.4531902382563763
0.745,0.745,0.745,0.49,0.73,0.73,0.73,0.4886363636363636,0.741811429107166,0.6940556060830103,0.7298417000053093,0.6860040461449308,0.7361626007710517,0.6898117254405134,0.7428877866151623,0.691777416979892,0.7361433327835651,0.6851111454508964,0.7322198481081202,0.6835623148134286,0.7407177426332433,0.6985358754496652,0.7410234071784552,0.7006602964848835,0.7297643573238884,0.6890950027868172,0.5219550827114746,0.45250162104626085,0.5396639774776772,0.4596277900553266,0.54834385051314,0.4393076418815123
0.73,0.73,0.73,0.4909502262443439,0.73,0.73,0.73,0.4893617021276596,0.7386510205939357,0.6925803557763679,0.7246168297504436,0.6861149573312585,0.7326898410390758,0.6928440339061442,0.7384340431732078,0.6935498818188204,0.7311922865711783,0.6816441931944991,0.7300421883184881,0.6809451014797444,0.7371758218819408,0.702649834861625,0.7347713115233043,0.7007551606937511,0.7297569547023359,0.6854962353789555,0.5218124933497862,0.46029150107791406,0.5413938526767476,0.4609175312648959,0.5477425868527764,0.4343255109303494
0.675,0.675,0.675,0.3783473603672532,0.715,0.715,0.715,0.4545454545454546,0.7680912781348803,0.6837875002510047,0.7521411306804457,0.687245578512919,0.7566008673517243,0.6901707199005772,0.7663767264013622,0.684084586937809,0.7538960417403485,0.6738147886520232,0.7478456222428801,0.6730884005461917,0.7667076522040451,0.6944038685085336,0.7602263026795326,0.6861674867118371,0.762781550606026,0.6727889660227466,0.5249017368028132,0.45789469776331554,0.5410071068250207,0.4504243884681418,0.5334881793089578,0.42380838351492084
0.69,0.69,0.69,0.4291501703342234,0.82,0.82,0.82,0.6441632895127014,0.7422275114067475,0.6740109369812558,0.7323594836000203,0.6774755342854422,0.7290188825690005,0.6672695212423794,0.7406658795973954,0.6796034107405692,0.7371276094619633,0.6626734358134151,0.7320191544157804,0.6592042799078535,0.7454266451645957,0.6758133952017573,0.7422193393870771,0.6743814157417913,0.7432082892205562,0.667521132097479,0.5287205716069616,0.4508636942866144,0.5400698812990674,0.4467551758377599,0.5483604828767528,0.4213753702565898
0.74,0.74,0.74,0.50920245398773,0.83,0.83,0.83,0.6591820368885325,0.7651530795719017,0.6948823327625016,0.7467706308361799,0.700052336709172,0.7541356918094387,0.7126817511622517,0.7606114004064648,0.7044365954836179,0.7499986898655315,0.6956449415481748,0.751582240517892,0.6894771199182329,0.7643219131317847,0.7140850144326604,0.7579611182377366,0.7038868734137361,0.7662858903182638,0.6978011362598445,0.542878568161184,0.4999774897790987,0.5544666589179645,0.4896775508718278,0.5591106232334629,0.46055227792381326
0.79,0.79,0.79,0.5963479096588179,0.815,0.815,0.815,0.6333002973240833,0.7705729252490805,0.6949405222367564,0.7544762279660385,0.6923203091641612,0.7588826521280516,0.6955394869135455,0.7711411794480862,0.6988755247564903,0.7572139127131526,0.686209542322365,0.7577329772075262,0.6754472657904607,0.7686566450390425,0.6951994994971733,0.7624845850973896,0.6969541232518021,0.772765612589321,0.6818996966847578,0.5365988067604925,0.47130644015883255,0.5472406180246813,0.4739373538372756,0.5542167893873433,0.4568533903651637
0.845,0.845,0.845,0.6909272183449651,0.815,0.815,0.815,0.6418199419167474,0.7785085888936966,0.6930174579200167,0.7641810888052857,0.6985181554383467,0.7676064414463522,0.6943402187739701,0.7794124355961548,0.7033516418602219,0.763194855812798,0.6940555945621245,0.7703763875508473,0.6864916922135739,0.7768962625381266,0.7026708983909823,0.7736076583195303,0.7017194474146935,0.7807373380992139,0.6927445102233739,0.5272960603273373,0.4504407384479694,0.5417082812185465,0.4591510423202829,0.5492035679839549,0.4436834723962566
0.865,0.865,0.865,0.7182216656230431,0.745,0.745,0.745,0.5192307692307693,0.7890560750797353,0.6991891005457246,0.7724182114848739,0.7067522935610738,0.7817438712838736,0.7258373647640545,0.7890700486397234,0.7296000116717365,0.7684520909887207,0.707601831869473,0.784475715923085,0.7024786659913717,0.7861994428379777,0.7320770538377587,0.7782677322886093,0.7092983873785474,0.7922391923010013,0.7171614703274267,0.5343155914740302,0.4548438498942408,0.5481286619330974,0.4550804867027254,0.555240541356259,0.4401704496238791
0.92,0.92,0.92,0.8189840479692273,0.73,0.73,0.73,0.4827586206896552,0.7755718353430506,0.6987252924611652,0.7629887804163696,0.6981223263639391,0.763746786774934,0.7147595595651894,0.7758473125283207,0.7135380734225018,0.7616571873145979,0.6936569841792488,0.7670589015222247,0.6916550130490313,0.7751473428073441,0.7117721764818872,0.7701996152142613,0.70151547867027,0.779855099911211,0.7000210264834636,0.5131251510620881,0.45429371798314133,0.5291799536638431,0.4563129973028815,0.5338114881188539,0.440153233669901
0.925,0.925,0.925,0.8162665360117589,0.725,0.725,0.725,0.480740181268882,0.7908077970812467,0.715152893488053,0.7800108484579361,0.7227730213384953,0.7794255573341863,0.7473939808197397,0.7984713291083896,0.7468441529556354,0.7730678138786266,0.7226261056093501,0.7829539912666391,0.7214188543603823,0.7922036671241716,0.747199232924799,0.7842241333282229,0.7293244462878427,0.8044252393844702,0.726905150323464,0.5350949466061717,0.4722064829415424,0.5456518181348572,0.4669163083149461,0.5545127120809766,0.471728197134917
0.885,0.885,0.885,0.75,0.705,0.705,0.705,0.4349741428845048,0.8516149056152645,0.8509321904884165,0.8517518036319802,0.8591179824201746,0.8492433363122774,0.8808543756824628,0.8659748262047814,0.8658086342056505,0.8437476875815579,0.8706613747052978,0.8518073447764827,0.8661463399532919,0.8552410875027768,0.8850213366972105,0.8502930056080571,0.8652975889527028,0.8614895268656487,0.8711042257306975,0.7221933176752907,0.7163153143462608,0.7216456727008513,0.7019264862477316,0.724665089604769,0.6960641531812063
0.885,0.885,0.885,0.7482486865148862,0.72,0.72,0.72,0.4372990353697749,0.8806680617837479,0.8590633018249425,0.8746667933477618,0.8697260324883654,0.875130638429237,0.8933034508237144,0.8917828498426316,0.8724014870217429,0.8621101530505497,0.8805002585007092,0.8818662414111859,0.8739832726859914,0.8821804254235188,0.8958346575455195,0.8697066476575476,0.8798936254695942,0.886027866539834,0.8808389103622565,0.7359283798494005,0.7353431948359681,0.7451177021570269,0.7160264423888523,0.7384691105915403,0.7055826190225741
0.875,0.875,0.875,0.7247302356309182,0.77,0.77,0.77,0.5388933440256616,0.8816243588246206,0.8518348540973066,0.8732251988031939,0.8623761924232827,0.8889294063970996,0.8792713457786758,0.8885922032178842,0.8713044824428918,0.8590451014872365,0.8741027588707577,0.8860554439709456,0.86955225318759,0.882028295564567,0.8852469367635064,0.8638083964800258,0.8741205907023669,0.8929274043400555,0.8743641939426623,0.7359727842571354,0.7408170644524562,0.7383488781906057,0.7258514286994076,0.7330245086207651,0.7086510762807006
0.87,0.87,0.87,0.7231391758066233,0.795,0.795,0.795,0.5901639344262295,0.8130944887423313,0.8291978941598693,0.805238935537386,0.8336169585296354,0.8159137727005036,0.8491771896568558,0.8253407408736846,0.834908468529226,0.7942120087262969,0.8420372164910713,0.8154469347744375,0.8379454821968626,0.8060862602137969,0.8531615348449854,0.7989719212799179,0.8449084094335654,0.8185904588523903,0.8409119978302406,0.7041904693703196,0.7037553766892354,0.7071071893610628,0.6880972895829129,0.698707956457693,0.6865356870525241
0.87,0.87,0.87,0.7352342158859471,0.825,0.825,0.825,0.6489468405215647,0.833988148465115,0.8051117735415262,0.8224902180301432,0.8117571842765023,0.8368331569659182,0.8110832478307903,0.8362595093576735,0.8031901393216686,0.8172000507198072,0.806202896656804,0.8261455033315344,0.8054380821106395,0.8220652441354388,0.8064705421354931,0.8237830332048431,0.8071040203626824,0.8331234791906968,0.8125106219942791,0.6484844641125683,0.6236475787385239,0.6417947939723848,0.6245994186625702,0.6476780393331687,0.6160599410959589
0.865,0.865,0.865,0.7297297297297298,0.795,0.795,0.795,0.5902458524885069,0.8458719020431041,0.7933081955335404,0.8381939669670971,0.8022880933008636,0.8499823325941069,0.7997676448652565,0.8535529896960516,0.8159929996834395,0.8302603262809614,0.8063606421952118,0.8504541654368367,0.802098191915756,0.8425121557708468,0.8017725854675121,0.8298354493076944,0.8037212961341464,0.8501525062396604,0.8104099374308602,0.6600960508732358,0.5945427273511842,0.6509987913294538,0.5806847207975161,0.6415554068534542,0.5689765481363204
0.85,0.85,0.85,0.6859296482412061,0.75,0.75,0.75,0.5009481984229963,0.8116982865923325,0.7789761891486197,0.807395385289454,0.7891255485261586,0.7960035867448512,0.7850131851656013,0.8132862719542727,0.8035484715149033,0.805968214054631,0.7909907895199983,0.8048688401795756,0.794423494214262,0.8077331951705352,0.7860466457802492,0.8076659048778605,0.7870732305904533,0.8060505205470448,0.7998818143404429,0.6272044208265288,0.5687433541063827,0.6216237463991449,0.5519248624137758,0.6253813162455976,0.5427170678704241
0.845,0.845,0.845,0.6890048154093098,0.745,0.745,0.745,0.49,0.817391643772029,0.7828733101443841,0.8193597541211324,0.7902616317716381,0.816982971448838,0.7891085769779236,0.8105145619494369,0.7871480703199518,0.8102417598379344,0.7919601949996518,0.8081027968924436,0.7942147893047111,0.8176076307927859,0.7892235526078877,0.8096601288852686,0.7799658545808804,0.8088923933582363,0.7916352609653514,0.6334125644735927,0.5945114184146904,0.6153121419570194,0.5882904238108841,0.6216591225087222,0.5954876142607956
0.795,0.795,0.795,0.5803480040941658,0.73,0.73,0.73,0.4909502262443439,0.817467540518456,0.7970012908464627,0.8104523897618494,0.8042684275974813,0.8167979778776322,0.7979299076331029,0.8102014662222173,0.7945789092925704,0.8073990269684853,0.8059123210560095,0.8102902350424201,0.8018158573524281,0.8109807670448907,0.7962548912116922,0.8071052615884902,0.7977625659841477,0.8134730975440544,0.8030028511035422,0.5767931750094282,0.5893466050069461,0.5690246407520335,0.5807842638936642,0.5797311202514899,0.5713987403095055
0.82,0.82,0.82,0.5834779590419994,0.675,0.675,0.675,0.3783473603672532,0.7890163724453518,0.7928909658292708,0.7846262755519577,0.7938884670606997,0.7909622735025864,0.7960904701917748,0.7838347136238075,0.7983236086340072,0.7813460506136289,0.7950095702870312,0.782987293280684,0.7988847687789443,0.7866281456295986,0.7960957953562717,0.7829629175492008,0.7888461251685913,0.7810527437760075,0.7961261491214144,0.5217946474323396,0.5635265225372637,0.5189298019498537,0.5642394927308585,0.5230659839660093,0.5492063293985459
0.805,0.805,0.805,0.5578231292517006,0.69,0.69,0.69,0.4291501703342234,0.8064175414374845,0.8060900109787336,0.8008451217117306,0.8040306338238635,0.8054649253024039,0.8115739757788067,0.8068449493522621,0.8105998212296146,0.8012730853699374,0.8093103225777387,0.8049556117391289,0.8155263158239581,0.8015011541063454,0.8101647582795349,0.8004806938622139,0.809625906213592,0.8027432877526779,0.809103335302977,0.5363133131632828,0.5955142139196341,0.5296124576871332,0.5868994826818505,0.5400517704014316,0.5656372350073473
0.81,0.81,0.81,0.613506916192026,0.74,0.74,0.74,0.50920245398773,0.7924617535443086,0.7863597663443275,0.7964111345704922,0.7875611827451148,0.798367382115663,0.805721807330529,0.8038901155567756,0.7923666791844222,0.7918645669090777,0.7924137554619307,0.7977355938184669,0.8005472948656766,0.7966772190710435,0.8091753477311681,0.7890139803883925,0.7908466754644702,0.798892121610647,0.7942319128793075,0.5290031460893826,0.5595114205042019,0.5278334648866738,0.5488877792785408,0.5297282270001819,0.5342701246412649
0.795,0.795,0.795,0.5877739794892418,0.79,0.79,0.79,0.5963479096588179,0.7973982940062921,0.8003442150519945,0.7941887867250814,0.8013694540938042,0.7905384119537046,0.8053571362780712,0.8076004031788073,0.7986376655741564,0.797324388111852,0.8012522341508701,0.7918099874958223,0.8002323044003545,0.8008577678010456,0.8083462030396382,0.7992794638885173,0.8053385517761164,0.7998581778320882,0.8042487562135175,0.6201539483664612,0.6616168577057154,0.6144347427388529,0.652656749832299,0.6423068558634659,0.6456317384002747
0.8,0.8,0.8,0.5930410011191373,0.845,0.845,0.845,0.6909272183449651,0.7932590382152082,0.7924862830282952,0.7945131933307594,0.7952554998546546,0.7939402804869616,0.8088204969280021,0.803487886336121,0.795816938631027,0.791882996410388,0.799253919559355,0.7974775021739432,0.7981939066125323,0.7939085866279217,0.8016286545995043,0.7996916740988168,0.8002807758358312,0.7965504985347215,0.8024039435330477,0.6254679350995018,0.6660949462088369,0.6239954631533785,0.6504688623667397,0.6376533741624112,0.6473061051794209
0.845,0.845,0.845,0.6886925085358506,0.865,0.865,0.865,0.7182216656230431,0.7626529600383183,0.7833648326487122,0.7620531253780874,0.7843900863957995,0.7763706050109633,0.7849493764667137,0.7698727296058224,0.7718758870922428,0.7660668267712829,0.7828170827200149,0.7664852906846341,0.7792182305494774,0.7651691178498359,0.7855378894589462,0.7689645396381763,0.7815375942748197,0.7701357807025861,0.7851541275620811,0.6012619725692001,0.6302879823530244,0.6087317005837874,0.6235250788177125,0.6169189994235699,0.6265437895335901
0.86,0.86,0.86,0.7182248163429606,0.92,0.92,0.92,0.8189840479692273,0.793860152294122,0.7633225362537386,0.7884304478439798,0.7668014562172375,0.8044350457622109,0.7575407372055077,0.799280945952023,0.7580655815389397,0.7858065636425493,0.7569305237747648,0.7932321289164727,0.7542522919626767,0.7932051835964791,0.7591662025703042,0.7859932437097596,0.7573038904693022,0.8068825309192673,0.7635463334954049,0.5579240168343818,0.5101765254767696,0.5556799982174685,0.5235874903234954,0.5723569374302339,0.5273824498010636
0.855,0.855,0.855,0.7098258955373224,0.925,0.925,0.925,0.8162665360117589,0.7936832859928787,0.7474353400996308,0.7823901100400045,0.7489350796628641,0.7899922021746075,0.7470853495013159,0.7908655738897447,0.7418904606289328,0.7748674945377952,0.747098051984325,0.786835924504291,0.7416564805032422,0.789387994814319,0.7474603339644389,0.7765306955216854,0.7452520244151242,0.7945501457613253,0.7446745558593729,0.5667997651844118,0.4888441473551733,0.5690757381012841,0.49102667753500534,0.5590060409928423,0.5005806198653279
0.855,0.855,0.855,0.71,0.885,0.885,0.885,0.75,0.774506527578981,0.7618269141541409,0.7628630075390107,0.7657362377058687,0.7726707289811396,0.7663196012722532,0.7639975183347745,0.7542613175417103,0.7640780717892071,0.7657689920246571,0.7703768592107749,0.7593160733847303,0.7704826938988751,0.7631912464921283,0.7681775615843127,0.7633420730082742,0.7736720168734443,0.7634589033708796,0.5886861383558434,0.538000523266436,0.5809849475841847,0.5309273690106852,0.575611245337591,0.5340945419744452
0.86,0.86,0.86,0.7195793690535803,0.885,0.885,0.885,0.7482486865148862,0.8005884662821392,0.7804068697182538,0.7916124247581031,0.7850152173730627,0.7942084009794668,0.7771879703482781,0.7948586452439085,0.7642790762545211,0.7870797533417347,0.7837773848350278,0.7981624435603263,0.7770816326594965,0.7969493837609288,0.7818843508302324,0.796290097973598,0.7831461012437491,0.7919066076914024,0.7833741301193784,0.6224048523409652,0.5858666141243755,0.6087528420411055,0.5840835576460315,0.6123836804105209,0.5705745745559297
0.9,0.9,0.9,0.8014297061159651,0.875,0.875,0.875,0.7247302356309182,0.7955123035407129,0.7726706227438551,0.7972044230083891,0.7679481971354648,0.7836026975982858,0.7585161640775001,0.7955565248100039,0.7624016004773192,0.7977901597059032,0.7603002704165293,0.7927866038282344,0.7686878099325442,0.7993989836159862,0.7594585868942682,0.7965068684032306,0.7633968055472085,0.7871516841988444,0.76197606102976,0.5892494162883701,0.5365127905967543,0.5853417711158889,0.5442798353247698,0.5789608685635461,0.5587276060315147
0.875,0.875,0.875,0.7533543804262036,0.87,0.87,0.87,0.7231391758066233,0.778162318452053,0.7878758055739268,0.7790003145377996,0.778373599061609,0.7823596646561845,0.7717297803912414,0.7837537147685603,0.765344475974958,0.7766214020429028,0.7731993970524642,0.7723029626729535,0.7840817535981262,0.7821140377198406,0.7678364231154784,0.7769287725936496,0.7733326019225246,0.778762939843158,0.7723375058250129,0.6128430424199899,0.576561198599929,0.6246681673015027,0.6008506742075737,0.6150359056322569,0.6047913886217221
0.83,0.83,0.83,0.6692607003891051,0.87,0.87,0.87,0.7352342158859471,0.7937276992793101,0.8039500044017469,0.7909056013302673,0.7994063172508807,0.7940046638385309,0.7978810418600633,0.7971208288582728,0.7861670037227402,0.7884732848698145,0.800667704998967,0.7779380429397807,0.8054419429491073,0.788025038972424,0.7931584574248721,0.7864949478664045,0.7957592972884963,0.7940730117059861,0.798178586610571,0.6237698270143661,0.6046450237069125,0.6245844931935145,0.61636780864208,0.6151675129783081,0.6208226934175566
0.76,0.76,0.76,0.5460992907801419,0.865,0.865,0.865,0.7297297297297298,0.7901459184986954,0.8169672787207126,0.7873143505991445,0.8070230223546878,0.7940320130263737,0.8122312158460578,0.8010614733137892,0.8013149606923398,0.7868610908909397,0.810277026079246,0.7964292825864322,0.813149215420605,0.7919481044585046,0.8136991162513992,0.7903998173133082,0.8088257164873132,0.7922250710489124,0.8082180779038265,0.6521020890983343,0.6697086676880976,0.6585828748799648,0.6828660111248631,0.6667277375465213,0.6753259824535419
0.7,0.7,0.7,0.4433620929585304,0.85,0.85,0.85,0.6859296482412061,0.7751127638326724,0.8030954840361796,0.7746782468933219,0.7985403033336854,0.7882804347663842,0.8075506902349358,0.7920560599315459,0.8047850791533808,0.7776294866333362,0.8045698675583737,0.782936142654579,0.8086002435778115,0.7819887726968074,0.8123567783201248,0.777181968598563,0.8114937152138558,0.7800562431052064,0.8029516143241376,0.6278467522574962,0.6418962687109739,0.6435142436447275,0.6455674061957829,0.6563339655684449,0.6325756841994913
0.63,0.63,0.63,0.3228404099560761,0.845,0.845,0.845,0.6890048154093098,0.7583602491650903,0.7845588651834363,0.758128422570936,0.775001632628624,0.76262472871675,0.7901893070702017,0.7614487693198538,0.7830463324100484,0.7599170159974666,0.78155540660031,0.7565689653728206,0.7842515024555144,0.7591723666902285,0.788095314793702,0.7550149681828445,0.7800279780578658,0.754840163486044,0.7745826836180618,0.5720981550981836,0.5902564390207388,0.5740612852009745,0.5665398247625564,0.5709648876653937,0.5766364286353034
0.585,0.585,0.585,0.2569382273948074,0.795,0.795,0.795,0.5803480040941658,0.7507712982079301,0.7854089281696626,0.7502723393410741,0.7784091505072306,0.7647562751112874,0.7879435112156402,0.7474148904292551,0.7793347951163581,0.7494500216524396,0.7879339734450385,0.7469317775417398,0.7902325866877581,0.751107951504807,0.8000240308284914,0.742883869059172,0.7937744591717174,0.7505558700886814,0.78474644904761,0.5533275837469788,0.6056450652917502,0.5482397126318672,0.6068370559264166,0.5549807361744478,0.5911160659715528
0.545,0.545,0.545,0.1916859122401848,0.82,0.82,0.82,0.5834779590419994,0.7300537276067277,0.7566069681185471,0.7305851143246184,0.7568164180138148,0.7308144484629739,0.7569337757724428,0.7271573048772054,0.7641152655426108,0.7316189713561535,0.7613222179326157,0.7255507896526041,0.763298016570436,0.7281580032624,0.757377315550656,0.7293376565566505,0.7590754252989994,0.7331006328603135,0.7618899495607204,0.4545710334992736,0.5359420213376784,0.45116115614251345,0.5458286012899677,0.4561287657326893,0.5239922701124627
0.52,0.52,0.52,0.1666666666666666,0.805,0.805,0.805,0.5578231292517006,0.7473563518485434,0.7647809773159857,0.743031941370316,0.7635600074294159,0.7487627702258421,0.7592295389772356,0.7500895219937131,0.7725940516861945,0.745624652983079,0.7650672954017517,0.7459057281570489,0.7763300616131861,0.7499915967668256,0.7720693145758825,0.7368582538723325,0.7773935151460754,0.7431630523849168,0.7730212244890565,0.46440255411193737,0.5619217974713351,0.4737746926815466,0.5606132144464904,0.4724918703785713,0.5464388196620329
0.575,0.575,0.575,0.2414777797608424,0.81,0.81,0.81,0.613506916192026,0.7798682768629388,0.7923541604649248,0.7695681145602367,0.7933206948137609,0.7783421203823785,0.7945081157155114,0.7627819781368722,0.7971462555341361,0.7706450213955328,0.7947560123454421,0.7669340660098989,0.7996004587116123,0.7760736526425267,0.8054228135519482,0.7624815341955749,0.8075938118994435,0.7678001619871915,0.7983121097552096,0.46536408690103637,0.5705142891688438,0.4805162797133145,0.5759721632413739,0.48887893815459404,0.5599807845219393
0.665,0.665,0.665,0.3536561836774069,0.795,0.795,0.795,0.5877739794892418,0.7900823946190392,0.8169358212387781,0.792296891189062,0.8145340624194217,0.7768141871190204,0.8184210014823186,0.784808885468774,0.8129553420723793,0.7961563239027003,0.8155317716588035,0.7820171604137294,0.8197556145850465,0.7892842054861693,0.8214342398088221,0.7913789518780203,0.8245970873666197,0.7841221881872069,0.8151047068564118,0.5686596113075477,0.6430434568109651,0.578048030655592,0.6332594502620595,0.5803322533182239,0.637767922901973
0.715,0.715,0.715,0.4692737430167598,0.8,0.8,0.8,0.5930410011191373,0.8282294917922658,0.8459088327761609,0.8220870171637004,0.8465287429932191,0.8309953113944906,0.8629734683258091,0.8173080086057535,0.839447311632144,0.8229522877287694,0.8536697621155014,0.8313739997979622,0.8524648900089368,0.8216448441336851,0.8646387953020168,0.8213493297392709,0.8575873057599869,0.8228171727516461,0.8541576046288651,0.7210496663053794,0.7616767703286602,0.7224471407245027,0.7453957546099441,0.7111660049610588,0.7271085265289824
0.77,0.77,0.77,0.5597243491577335,0.845,0.845,0.845,0.6886925085358506,0.8524912743423656,0.8530962294656064,0.8405887169102048,0.852600040243707,0.8500155345184087,0.8510061359507237,0.8424152767422176,0.8449266762506051,0.8370402530543111,0.8579941287122558,0.8408397287431336,0.8598761362928151,0.8443283145400831,0.8579866319018519,0.8384235619316672,0.8623941355080946,0.8426729138819805,0.8555463871731477,0.712508003820531,0.7597150337937791,0.7108260408336494,0.7516873078014398,0.7055710648302946,0.7335078086830905
0.78,0.78,0.78,0.5783421178725443,0.86,0.86,0.86,0.7182248163429606,0.8526424638646602,0.8562306343852313,0.8494467591428508,0.8547834551482426,0.8606628425084215,0.8586377033698913,0.8518678772392915,0.8494702414201001,0.8502454611050011,0.855591983411656,0.8583513462953609,0.8604192094696727,0.8474736036030285,0.8700395053358557,0.8494042435853861,0.8639949606626616,0.852927904630393,0.8559883150126393,0.705296326038022,0.7266714721198368,0.7136602237689098,0.7278073412231507,0.7013541932866209,0.7166842618513246
0.85,0.85,0.85,0.7064866451423539,0.855,0.855,0.855,0.7098258955373224,0.8826467102910248,0.8608382538569126,0.8698375973042588,0.8591415457523507,0.8861363610849107,0.8693912173321384,0.8812338118728948,0.8499096043577717,0.8658777715694538,0.862729106532376,0.8918483898910498,0.8707782985060453,0.8762134981179651,0.8691007605050717,0.8649835486243544,0.8644824247958275,0.8802098608767879,0.8628531036847341,0.7282020034953642,0.7415825482373775,0.736305854819967,0.7379298563406074,0.7228136460927892,0.7279351418958533
0.87,0.87,0.87,0.7417817062270335,0.855,0.855,0.855,0.71,0.8572888842568064,0.8449461895733258,0.8564882448211993,0.8402964678611227,0.862664272404899,0.8423102759179462,0.8689247065734531,0.8301444949643263,0.8505708982269355,0.8406818581683443,0.8620311729733733,0.8481083275702177,0.8536226068386277,0.8450110710156645,0.8479511769861083,0.8463107864563135,0.8596253410532053,0.8429002741792405,0.6999806209598928,0.7035229334774722,0.7142663809916037,0.7051147609888578,0.700855953869877,0.7065431115168327
0.87,0.87,0.87,0.7432859399684044,0.86,0.86,0.86,0.7195793690535803,0.837741103271519,0.8347275639893786,0.8388002473040338,0.8290362935999376,0.8388815401263312,0.846599615548116,0.8501185013089595,0.8263328975760769,0.8336843555529665,0.8308491686376028,0.8444204370687568,0.8380885959578718,0.8380275780331301,0.8489127468627599,0.833621733956996,0.8368154906116259,0.8386257545659637,0.8323080889465682,0.6742128995463684,0.6920925747994836,0.677065129482337,0.675319917197505,0.6802442185601124,0.6805971692428935
0.86,0.86,0.86,0.7246262785208497,0.9,0.9,0.9,0.8014297061159651,0.8032194843880436,0.8054384725831024,0.8051069072167442,0.8012534084741171,0.8170339596868502,0.7991183628000095,0.8155182976692781,0.790206210215802,0.7994234766636622,0.8039394691073358,0.8179561747101194,0.8086798185739575,0.8099660374292479,0.8072561313794311,0.7995831531293656,0.8085717998452826,0.8054515992749623,0.8016916081635207,0.6325769383856976,0.638300367419264,0.6413301251143236,0.6403574441118752,0.63976311671381,0.6405535698132219
0.855,0.855,0.855,0.7120730738681493,0.875,0.875,0.875,0.7533543804262036,0.8169121075888132,0.8171763611689377,0.8135168864896639,0.8182552622458246,0.8262944017851738,0.8180945000127875,0.8296176210475174,0.8132081905738494,0.8109927037380597,0.8199735437084743,0.829230486899457,0.8228918534665611,0.8178769922855447,0.8250525805400157,0.8119402161156637,0.8213233409760985,0.8310552817093967,0.8166277271605181,0.6373468875590479,0.6338080938026087,0.6414881217242034,0.6314220262271084,0.6522801286719158,0.6259225754122261
0.845,0.845,0.845,0.6960188272210237,0.83,0.83,0.83,0.6692607003891051,0.8253291788337581,0.8090941399305459,0.8201907108771027,0.815008499004007,0.8244982681242627,0.8255691985727613,0.838773472931548,0.8138481941316482,0.8140111876425267,0.8220997194620254,0.827733345342076,0.8223765816915367,0.8205432575349462,0.8364519536130083,0.8162654017475502,0.8219117619593302,0.8220712434545092,0.8193261986583505,0.6932007883367626,0.6940748899330902,0.6910417261239868,0.6807051731594873,0.7028266710803691,0.6627110013895134
0.88,0.88,0.88,0.7627755263418009,0.76,0.76,0.76,0.5460992907801419,0.8275189741851059,0.8093646303441722,0.8217921489200615,0.8142954063703702,0.8276127192679829,0.8149752150009153,0.8248944455347091,0.8159098753656281,0.8214563567980836,0.8181530997056377,0.8260882619171162,0.8190282044972008,0.8218276686592628,0.8192816480966219,0.8187882902900772,0.8190217415272933,0.8246292569759829,0.8181474370889407,0.6828627937639151,0.6782701767242628,0.6840012731499572,0.6658169558743572,0.692967373463113,0.6511746686291302
0.86,0.86,0.86,0.72191876055219,0.7,0.7,0.7,0.4433620929585304,0.8106413870800595,0.7721086885719836,0.8071914186656381,0.7799467681981731,0.8061964472033919,0.7806840466770949,0.8091312117128286,0.7934023620416488,0.8004420502744345,0.7870423301755989,0.8063936071392901,0.7919355295827968,0.8109081825571509,0.7896268788671058,0.7983114187329746,0.7895574573582546,0.8080225655278458,0.788172287154677,0.6622910136908948,0.6300866062038143,0.6755129435120494,0.61449874640669,0.6709838041302375,0.5930901886289864
